TripID,PickupZoneID,DropoffZoneID,PickupDateTime,DistanceKm,FareAmount
1001725,ZONE071,ZONE010,2025-12-20 10:05,26.1,313.9
1001726,ZONE084,ZONE076,2025-12-22 09:12,45.7,458.33
1001727,ZONE061,ZONE035,2025-12-22 18:31,49.0,558.87
1001728,ZONE022,ZONE035,2025-12-19 17:04,23.6,283.2
1001729,ZONE056,ZONE015,2025-12-20 19:07,6.9,79.95
1001730,ZONE018,ZONE041,2025-12-22 15:23,19.6,225.2
1001731,ZONE053,ZONE006,2025-12-22 11:30,27.5,254.07
1001732,ZONE039,ZONE067,2025-12-20 15:29,39.7,437.19
1001733,ZONE092,ZONE092,2025-12-23 11:51,13.4,118.44
1001734,ZONE048,ZONE062,2025-12-21 22:14,24.5,207.57
1001735,ZONE060,ZONE057,2025-12-24 12:14,39.4,341.82
1001736,ZONE005,ZONE082,2025-12-21 13:47,29.9,359.86
1001737,ZONE079,ZONE006,2025-12-23 00:23,11.4,105.51
1001738,ZONE031,ZONE075,2025-12-21 07:58,27.6,265.24
1001739,ZONE020,ZONE067,2025-12-20 08:45,38.9,355.02
1001740,ZONE020,ZONE048,2025-12-22 16:24,16.9,140.57
1001741,ZONE051,ZONE020,2025-12-18 18:35,31.3,277.91
1001742,ZONE065,ZONE074,2025-12-24 18:52,43.3,442.96
1001743,ZONE088,ZONE004,2025-12-25 12:48,25.2,279.27
1001744,ZONE088,ZONE007,2025-12-25 12:57,35.5,300.42
1001745,ZONE048,ZONE076,2025-12-22 22:49,24.3,252.93
1001746,ZONE080,ZONE083,2025-12-24 00:53,33.4,307.72
1001747,ZONE071,ZONE087,2025-12-24 21:34,48.2,565.08
1001748,ZONE042,ZONE054,2025-12-21 05:20,48.3,540.42
1001749,ZONE087,ZONE045,2025-12-20 13:46,34.6,403.62
1001750,ZONE020,ZONE021,2025-12-24 06:43,2.7,37.0
1001751,ZONE060,ZONE029,2025-12-21 16:56,3.5,35.86
1001752,ZONE014,ZONE018,2025-12-23 07:27,36.4,391.18
1001753,ZONE012,ZONE048,2025-12-24 23:40,48.6,408.45
1001754,ZONE080,ZONE077,2025-12-22 17:08,19.9,204.67
1001755,ZONE076,ZONE053,2025-12-21 12:28,16.4,149.57
1001756,ZONE043,ZONE096,2025-12-21 22:56,15.9,183.93
1001757,ZONE027,ZONE029,2025-12-21 10:30,23.4,233.5
1001758,ZONE029,ZONE046,2025-12-19 01:08,42.2,418.96
1001759,ZONE075,ZONE046,2025-12-20 21:35,3.9,46.85
1001760,ZONE089,ZONE010,2025-12-22 04:04,26.2,223.94
1001761,ZONE049,ZONE068,2025-12-20 04:38,27.2,278.67
1001762,ZONE051,ZONE041,2025-12-22 20:39,37.1,328.27
1001763,ZONE020,ZONE073,2025-12-22 14:54,19.1,169.91
1001764,ZONE043,ZONE005,2025-12-22 15:05,3.5,43.88
1001765,ZONE033,ZONE097,2025-12-22 11:08,49.3,502.69
1001766,ZONE032,ZONE086,2025-12-20 17:17,34.2,414.66
1001767,ZONE095,ZONE045,2025-12-20 21:00,13.3,122.74
1001768,ZONE051,ZONE097,2025-12-19 17:10,4.1,39.35
1001769,ZONE023,ZONE091,2025-12-21 19:43,32.1,292.96
1001770,ZONE088,ZONE070,2025-12-21 17:28,4.0,47.76
1001771,ZONE070,ZONE005,2025-12-20 06:53,28.2,265.78
1001772,ZONE061,ZONE048,2025-12-19 19:39,18.4,210.04
1001773,ZONE001,ZONE094,2025-12-23 12:24,0.6,11.44
1001774,ZONE026,ZONE091,2025-12-24 16:46,0.8,14.24
1001775,ZONE032,ZONE065,2025-12-22 09:12,14.1,161.4
1001776,ZONE088,ZONE032,2025-12-25 07:09,12.4,131.01
1001777,ZONE079,ZONE019,2025-12-20 18:03,14.0,121.03
1001778,ZONE021,ZONE020,2025-12-21 04:49,19.1,215.76
1001779,ZONE047,ZONE009,2025-12-25 03:26,1.7,18.89
1001780,ZONE016,ZONE067,2025-12-22 20:50,6.6,73.51
1001781,ZONE037,ZONE025,2025-12-20 04:37,30.4,253.28
1001782,ZONE048,ZONE013,2025-12-21 14:55,4.6,55.46
1001783,ZONE065,ZONE023,2025-12-22 08:28,31.6,371.05
1001784,ZONE003,ZONE052,2025-12-23 22:16,14.3,150.75
1001785,ZONE024,ZONE026,2025-12-24 06:25,48.8,580.84
1001786,ZONE004,ZONE097,2025-12-23 00:51,8.4,79.48
1001787,ZONE035,ZONE081,2025-12-22 10:04,48.7,427.14
1001788,ZONE002,ZONE079,2025-12-20 09:37,18.7,188.97
1001789,ZONE008,ZONE002,2025-12-19 01:48,34.0,399.39
1001790,ZONE024,ZONE012,2025-12-20 10:01,18.5,182.37
1001791,ZONE084,ZONE086,2025-12-20 09:34,40.6,391.85
1001792,ZONE032,ZONE082,2025-12-22 17:13,22.6,227.92
1001793,ZONE002,ZONE052,2025-12-21 08:05,15.6,182.67
1001794,ZONE061,ZONE046,2025-12-25 10:39,32.7,377.23
1001795,ZONE005,ZONE044,2025-12-24 18:40,13.2,122.11
1001796,ZONE043,ZONE039,2025-12-20 03:13,43.5,509.57
1001797,ZONE068,ZONE090,2025-12-21 14:54,34.2,370.29
1001798,ZONE076,ZONE002,2025-12-21 07:43,14.2,164.78
1001799,ZONE024,ZONE078,2025-12-20 10:30,35.6,369.53
1001800,ZONE072,ZONE017,2025-12-19 23:53,32.9,329.07
1001801,ZONE021,ZONE087,2025-12-24 10:28,32.3,364.56
1001802,ZONE042,ZONE010,2025-12-19 05:32,39.2,362.66
1001803,ZONE053,ZONE070,2025-12-20 08:01,44.9,470.78
1001804,ZONE039,ZONE007,2025-12-18 23:19,27.9,261.98
1001805,ZONE095,ZONE042,2025-12-20 07:05,3.1,39.14
1001806,ZONE039,ZONE084,2025-12-24 17:57,16.5,173.25
1001807,ZONE090,ZONE097,2025-12-21 18:59,21.9,217.77
1001808,ZONE044,ZONE013,2025-12-23 08:04,13.4,152.84
1001809,ZONE059,ZONE020,2025-12-21 15:48,2.9,36.2
1001810,ZONE016,ZONE085,2025-12-20 08:38,30.7,303.69
1001811,ZONE065,ZONE008,2025-12-23 15:01,41.2,431.81
1001812,ZONE034,ZONE026,2025-12-20 05:16,24.3,282.65
1001813,ZONE072,ZONE033,2025-12-24 16:07,19.9,182.44
1001814,ZONE056,ZONE065,2025-12-24 09:17,7.2,62.84
1001815,ZONE094,ZONE099,2025-12-20 06:30,25.2,246.79
1001816,ZONE003,ZONE073,2025-12-24 14:28,11.8,112.9
1001817,ZONE011,ZONE035,2025-12-21 20:35,4.2,43.7
1001818,ZONE069,ZONE050,2025-12-23 19:22,16.8,158.43
1001819,ZONE092,ZONE076,2025-12-20 05:20,4.8,57.78
1001820,ZONE063,ZONE092,2025-12-23 18:59,49.4,497.86
1001821,ZONE001,ZONE100,2025-12-24 00:14,37.1,379.25
1001822,ZONE045,ZONE047,2025-12-19 00:43,30.5,269.22
1001823,ZONE073,ZONE012,2025-12-24 01:39,25.2,262.82
1001824,ZONE045,ZONE042,2025-12-24 12:38,38.0,459.38
1001825,ZONE056,ZONE008,2025-12-24 19:58,13.9,162.06
1001826,ZONE005,ZONE055,2025-12-20 16:57,6.6,70.98
1001827,ZONE094,ZONE009,2025-12-18 18:20,20.6,212.54
1001828,ZONE013,ZONE093,2025-12-20 21:56,22.9,215.11
1001829,ZONE047,ZONE084,2025-12-24 19:22,17.2,185.58
1001830,ZONE036,ZONE010,2025-12-21 22:25,47.2,455.52
1001831,ZONE028,ZONE060,2025-12-24 08:03,19.5,202.27
1001832,ZONE003,ZONE088,2025-12-24 02:08,4.9,56.75
1001833,ZONE030,ZONE100,2025-12-24 15:39,6.8,74.94
1001834,ZONE037,ZONE027,2025-12-24 17:46,32.0,304.19
1001835,ZONE082,ZONE074,2025-12-24 17:38,21.0,198.61
1001836,ZONE069,ZONE015,2025-12-22 22:11,16.4,188.71
1001837,ZONE091,ZONE061,2025-12-24 16:11,7.9,99.71
1001838,ZONE061,ZONE033,2025-12-21 08:25,48.5,519.94
1001839,ZONE097,ZONE064,2025-12-22 00:55,26.2,250.56
1001840,ZONE044,ZONE067,2025-12-24 04:07,45.1,453.78
1001841,ZONE082,ZONE065,2025-12-24 14:06,24.5,201.62
1001842,ZONE024,ZONE006,2025-12-25 00:09,7.3,77.52
1001843,ZONE052,ZONE060,2025-12-21 22:13,29.0,242.36
1001844,ZONE058,ZONE074,2025-12-25 11:30,33.2,384.31
1001845,ZONE092,ZONE035,2025-12-24 19:34,6.9,79.04
1001846,ZONE003,ZONE074,2025-12-22 01:44,10.2,107.19
1001847,ZONE064,ZONE007,2025-12-22 14:22,26.2,278.68
1001848,ZONE032,ZONE038,2025-12-23 03:53,46.5,522.13
1001849,ZONE048,ZONE062,2025-12-19 12:15,20.0,171.98
1001850,ZONE090,ZONE022,2025-12-23 22:47,13.9,141.51
1001851,ZONE082,ZONE087,2025-12-25 05:41,1.1,18.17
1001852,ZONE027,ZONE059,2025-12-20 21:01,5.2,56.03
1001853,ZONE062,ZONE044,2025-12-22 00:12,43.9,482.78
1001854,ZONE002,ZONE021,2025-12-18 18:11,1.5,18.12
1001855,ZONE050,ZONE062,2025-12-19 12:48,34.5,293.85
1001856,ZONE098,ZONE052,2025-12-23 01:50,30.9,341.5
1001857,ZONE085,ZONE044,2025-12-18 19:00,43.3,405.21
1001858,ZONE056,ZONE037,2025-12-18 18:28,9.7,83.81
1001859,ZONE095,ZONE088,2025-12-23 01:02,40.2,339.68
1001860,ZONE059,ZONE013,2025-12-19 22:29,43.3,483.04
1001861,ZONE078,ZONE001,2025-12-22 02:08,2.2,23.39
1001862,ZONE034,ZONE082,2025-12-25 01:41,16.1,152.21
1001863,ZONE074,ZONE055,2025-12-20 22:18,26.3,261.35
1001864,ZONE088,ZONE051,2025-12-19 17:25,29.4,296.03
1001865,ZONE085,ZONE031,2025-12-20 02:52,46.6,484.48
1001866,ZONE081,ZONE003,2025-12-25 14:04,34.6,326.84
1001867,ZONE043,ZONE047,2025-12-21 06:37,8.6,107.65
1001868,ZONE029,ZONE079,2025-12-25 02:07,26.8,294.12
1001869,ZONE035,ZONE052,2025-12-20 15:11,35.5,310.56
1001870,ZONE008,ZONE018,2025-12-21 11:07,16.1,152.04
1001871,ZONE067,ZONE007,2025-12-21 05:21,49.5,444.14
1001872,ZONE025,ZONE058,2025-12-21 14:28,25.1,250.4
1001873,ZONE096,ZONE016,2025-12-18 18:50,42.0,374.62
1001874,ZONE065,ZONE058,2025-12-22 20:02,36.3,418.22
1001875,ZONE055,ZONE044,2025-12-25 09:13,39.9,398.99
1001876,ZONE037,ZONE063,2025-12-23 16:18,28.0,301.24
1001877,ZONE032,ZONE057,2025-12-20 05:38,18.4,223.02
1001878,ZONE038,ZONE015,2025-12-25 11:02,13.4,145.46
1001879,ZONE067,ZONE066,2025-12-22 04:39,2.1,23.22
1001880,ZONE013,ZONE019,2025-12-24 07:43,3.9,48.08
1001881,ZONE001,ZONE068,2025-12-19 18:52,36.0,410.58
1001882,ZONE090,ZONE072,2025-12-25 13:56,19.3,196.84
1001883,ZONE018,ZONE031,2025-12-22 17:05,47.2,442.7
1001884,ZONE090,ZONE001,2025-12-21 19:40,23.7,272.2
1001885,ZONE069,ZONE028,2025-12-23 16:38,47.4,446.15
1001886,ZONE053,ZONE089,2025-12-23 19:42,24.5,249.57
1001887,ZONE049,ZONE056,2025-12-24 06:41,17.6,205.99
1001888,ZONE030,ZONE018,2025-12-23 12:39,48.7,499.35
1001889,ZONE050,ZONE014,2025-12-19 17:59,8.9,99.88
1001890,ZONE007,ZONE001,2025-12-20 22:32,49.8,510.68
1001891,ZONE088,ZONE047,2025-12-22 15:15,47.5,501.92
1001892,ZONE048,ZONE080,2025-12-19 14:25,5.9,73.7
1001893,ZONE048,ZONE088,2025-12-23 06:09,6.3,79.62
1001894,ZONE029,ZONE019,2025-12-25 12:10,41.7,398.11
1001895,ZONE097,ZONE095,2025-12-22 07:53,29.5,257.75
1001896,ZONE073,ZONE084,2025-12-23 23:27,49.0,584.42
1001897,ZONE091,ZONE059,2025-12-20 10:35,41.3,466.19
1001898,ZONE063,ZONE058,2025-12-21 08:15,7.1,79.7
1001899,ZONE053,ZONE028,2025-12-18 17:20,43.4,482.12
1001900,ZONE051,ZONE100,2025-12-25 02:51,47.6,478.0
1001901,ZONE038,ZONE072,2025-12-21 01:48,7.9,77.96
1001902,ZONE055,ZONE026,2025-12-19 04:38,32.2,307.0
1001903,ZONE011,ZONE082,2025-12-20 19:03,32.7,362.06
1001904,ZONE079,ZONE063,2025-12-22 16:17,17.1,180.19
1001905,ZONE036,ZONE061,2025-12-18 21:26,2.1,26.96
1001906,ZONE046,ZONE018,2025-12-19 00:55,38.2,365.32
1001907,ZONE050,ZONE047,2025-12-21 06:06,49.3,570.75
1001908,ZONE094,ZONE016,2025-12-24 17:48,27.9,300.89
1001909,ZONE060,ZONE024,2025-12-19 06:01,38.0,430.68
1001910,ZONE054,ZONE063,2025-12-25 11:31,3.5,41.01
1001911,ZONE055,ZONE098,2025-12-19 04:05,2.2,28.96
1001912,ZONE037,ZONE063,2025-12-20 13:49,46.4,431.92
1001913,ZONE004,ZONE084,2025-12-21 03:42,27.3,266.61
1001914,ZONE006,ZONE041,2025-12-23 01:35,12.0,114.86
1001915,ZONE024,ZONE081,2025-12-20 14:04,25.8,245.58
1001916,ZONE049,ZONE055,2025-12-24 09:24,3.2,30.89
1001917,ZONE063,ZONE008,2025-12-24 18:48,2.6,30.08
1001918,ZONE014,ZONE055,2025-12-20 18:12,34.5,358.23
1001919,ZONE043,ZONE001,2025-12-25 00:08,13.5,156.48
1001920,ZONE010,ZONE082,2025-12-24 13:07,32.5,319.19
1001921,ZONE091,ZONE062,2025-12-20 14:27,20.4,183.08
1001922,ZONE073,ZONE081,2025-12-22 10:33,13.3,135.66
1001923,ZONE075,ZONE036,2025-12-24 22:28,9.2,106.68
1001924,ZONE093,ZONE085,2025-12-19 16:10,18.0,202.99
1001925,ZONE006,ZONE004,2025-12-23 08:31,32.8,396.03
1001926,ZONE092,ZONE019,2025-12-23 07:48,17.2,176.55
1001927,ZONE051,ZONE069,2025-12-19 17:57,19.3,209.12
1001928,ZONE098,ZONE088,2025-12-20 20:15,40.6,359.9
1001929,ZONE030,ZONE034,2025-12-24 12:32,14.0,131.93
1001930,ZONE023,ZONE008,2025-12-22 00:55,0.9,12.52
1001931,ZONE051,ZONE067,2025-12-19 02:17,14.9,159.3
1001932,ZONE077,ZONE023,2025-12-24 18:28,43.7,479.61
1001933,ZONE053,ZONE039,2025-12-24 14:51,9.5,90.41
1001934,ZONE076,ZONE056,2025-12-22 09:58,5.5,53.92
1001935,ZONE019,ZONE055,2025-12-21 15:24,32.9,347.43
1001936,ZONE029,ZONE061,2025-12-19 16:52,3.3,40.76
1001937,ZONE041,ZONE051,2025-12-20 18:32,12.6,155.21
1001938,ZONE035,ZONE071,2025-12-21 18:28,18.4,169.63
1001939,ZONE012,ZONE039,2025-12-20 21:00,33.4,334.12
1001940,ZONE031,ZONE097,2025-12-23 18:22,28.9,249.23
1001941,ZONE090,ZONE076,2025-12-23 02:13,19.4,190.17
1001942,ZONE013,ZONE049,2025-12-23 05:06,43.0,453.35
1001943,ZONE073,ZONE074,2025-12-24 08:59,17.6,212.79
1001944,ZONE037,ZONE054,2025-12-24 15:00,8.5,88.9
1001945,ZONE059,ZONE081,2025-12-22 14:24,14.2,153.76
1001946,ZONE094,ZONE038,2025-12-20 05:37,19.8,170.28
1001947,ZONE052,ZONE078,2025-12-21 07:24,31.0,366.98
1001948,ZONE043,ZONE016,2025-12-20 00:50,20.1,235.82
1001949,ZONE014,ZONE064,2025-12-23 03:14,36.7,339.73
1001950,ZONE042,ZONE070,2025-12-22 08:11,28.3,285.8
1001951,ZONE034,ZONE081,2025-12-21 07:48,7.5,86.09
1001952,ZONE079,ZONE099,2025-12-25 16:05,22.4,249.26
1001953,ZONE032,ZONE005,2025-12-24 16:22,15.6,176.82
1001954,ZONE072,ZONE034,2025-12-25 00:27,45.9,513.63
1001955,ZONE037,ZONE043,2025-12-24 14:35,27.5,286.67
1001956,ZONE006,ZONE017,2025-12-21 07:37,46.0,377.59
1001957,ZONE007,ZONE073,2025-12-21 04:51,25.1,300.91
1001958,ZONE030,ZONE012,2025-12-19 21:19,41.9,450.62
1001959,ZONE096,ZONE061,2025-12-19 20:39,4.2,42.72
1001960,ZONE014,ZONE051,2025-12-25 00:08,0.9,13.91
1001961,ZONE059,ZONE066,2025-12-22 09:59,45.0,381.6
1001962,ZONE007,ZONE038,2025-12-21 12:30,21.2,178.09
1001963,ZONE017,ZONE085,2025-12-20 20:34,43.6,460.02
1001964,ZONE003,ZONE034,2025-12-19 04:24,3.0,34.11
1001965,ZONE008,ZONE095,2025-12-20 11:34,40.7,445.0
1001966,ZONE063,ZONE068,2025-12-22 10:00,12.2,107.3
1001967,ZONE065,ZONE063,2025-12-23 00:50,8.4,85.17
1001968,ZONE060,ZONE020,2025-12-21 06:39,10.0,94.81
1001969,ZONE007,ZONE038,2025-12-24 14:14,7.8,74.85
1001970,ZONE054,ZONE055,2025-12-24 02:55,38.4,314.48
1001971,ZONE007,ZONE086,2025-12-20 17:18,23.7,253.42
1001972,ZONE027,ZONE004,2025-12-19 07:08,37.9,435.65
1001973,ZONE068,ZONE081,2025-12-19 03:18,27.2,234.56
1001974,ZONE049,ZONE053,2025-12-19 19:05,9.7,100.84
1001975,ZONE070,ZONE051,2025-12-24 13:41,12.3,111.98
1001976,ZONE064,ZONE046,2025-12-21 06:19,1.2,17.28
1001977,ZONE004,ZONE014,2025-12-20 06:22,46.5,470.69
1001978,ZONE004,ZONE007,2025-12-23 18:33,44.6,402.16
1001979,ZONE022,ZONE073,2025-12-20 00:00,42.6,350.93
1001980,ZONE090,ZONE079,2025-12-23 10:14,32.0,387.8
1001981,ZONE094,ZONE006,2025-12-25 01:42,12.1,134.44
1001982,ZONE062,ZONE023,2025-12-23 08:34,18.6,202.07
1001983,ZONE083,ZONE016,2025-12-19 07:10,29.8,343.96
1001984,ZONE093,ZONE090,2025-12-21 00:32,9.4,113.79
1001985,ZONE073,ZONE086,2025-12-23 14:18,29.2,296.71
1001986,ZONE033,ZONE093,2025-12-19 04:30,7.4,79.83
1001987,ZONE098,ZONE100,2025-12-22 14:44,5.4,51.95
1001988,ZONE074,ZONE012,2025-12-18 19:39,22.2,195.06
1001989,ZONE021,ZONE049,2025-12-20 21:10,30.3,267.59
1001990,ZONE009,ZONE073,2025-12-25 11:28,36.1,324.51
1001991,ZONE036,ZONE059,2025-12-22 06:05,37.2,337.14
1001992,ZONE010,ZONE026,2025-12-22 16:38,17.0,204.49
1001993,ZONE084,ZONE077,2025-12-19 20:35,5.3,66.81
1001994,ZONE001,ZONE042,2025-12-22 01:01,14.1,158.67
1001995,ZONE070,ZONE005,2025-12-19 08:53,4.7,49.87
1001996,ZONE022,ZONE046,2025-12-21 10:54,1.1,16.45
1001997,ZONE004,ZONE052,2025-12-24 13:10,25.1,232.61
1001998,ZONE011,ZONE086,2025-12-21 10:24,11.8,138.51
1001999,ZONE062,ZONE013,2025-12-22 04:51,45.9,522.23
1002000,ZONE008,ZONE031,2025-12-18 19:19,7.5,89.62
1002001,ZONE036,ZONE044,2025-12-19 05:29,38.6,384.49
1002002,ZONE051,ZONE074,2025-12-21 12:34,27.4,332.7
1002003,ZONE059,ZONE072,2025-12-18 21:44,32.0,359.51
1002004,ZONE022,ZONE061,2025-12-25 13:05,49.7,407.51
1002005,ZONE075,ZONE085,2025-12-23 20:05,10.6,117.16
1002006,ZONE021,ZONE096,2025-12-19 20:08,35.5,335.42
1002007,ZONE062,ZONE068,2025-12-23 22:56,4.8,56.38
1002008,ZONE100,ZONE076,2025-12-25 13:19,1.4,19.63
1002009,ZONE062,ZONE029,2025-12-22 00:46,10.1,101.22
1002010,ZONE095,ZONE054,2025-12-22 10:21,29.7,289.22
1002011,ZONE053,ZONE088,2025-12-20 20:55,37.4,431.78
1002012,ZONE092,ZONE092,2025-12-19 12:19,32.9,354.77
1002013,ZONE028,ZONE063,2025-12-22 04:32,19.0,229.77
1002014,ZONE071,ZONE012,2025-12-20 18:29,27.3,244.96
1002015,ZONE076,ZONE073,2025-12-21 12:39,30.4,255.48
1002016,ZONE085,ZONE005,2025-12-23 06:34,24.6,265.81
1002017,ZONE033,ZONE032,2025-12-25 07:31,46.8,545.92
1002018,ZONE001,ZONE062,2025-12-24 01:01,24.0,214.62
1002019,ZONE059,ZONE077,2025-12-23 03:45,45.3,402.84
1002020,ZONE030,ZONE093,2025-12-19 07:56,47.2,431.54
1002021,ZONE010,ZONE081,2025-12-25 07:27,9.2,113.49
1002022,ZONE003,ZONE067,2025-12-21 16:51,19.3,172.65
1002023,ZONE073,ZONE021,2025-12-24 11:10,14.6,170.61
1002024,ZONE004,ZONE092,2025-12-23 00:19,16.6,151.06
1002025,ZONE049,ZONE096,2025-12-25 03:21,4.3,47.02
1002026,ZONE088,ZONE017,2025-12-22 11:30,48.9,498.66
1002027,ZONE030,ZONE029,2025-12-23 16:05,6.4,67.03
1002028,ZONE059,ZONE075,2025-12-19 18:27,25.6,212.82
1002029,ZONE040,ZONE030,2025-12-20 17:51,27.3,327.19
1002030,ZONE074,ZONE038,2025-12-20 13:18,6.1,54.18
1002031,ZONE048,ZONE068,2025-12-23 10:12,37.9,455.1
1002032,ZONE100,ZONE075,2025-12-19 03:38,15.6,187.11
1002033,ZONE029,ZONE052,2025-12-21 00:38,9.0,77.76
1002034,ZONE073,ZONE087,2025-12-25 03:07,46.5,523.93
1002035,ZONE020,ZONE062,2025-12-22 08:14,15.8,160.0
1002036,ZONE057,ZONE044,2025-12-23 08:57,48.7,505.46
1002037,ZONE050,ZONE002,2025-12-25 03:42,6.8,84.38
1002038,ZONE074,ZONE097,2025-12-24 19:10,17.4,182.08
1002039,ZONE069,ZONE051,2025-12-24 16:30,24.8,211.66
1002040,ZONE012,ZONE016,2025-12-18 18:16,25.8,237.59
1002041,ZONE035,ZONE098,2025-12-25 13:51,1.9,20.79
1002042,ZONE013,ZONE017,2025-12-18 17:51,44.6,482.67
1002043,ZONE039,ZONE043,2025-12-21 00:04,30.4,351.97
1002044,ZONE034,ZONE001,2025-12-21 23:45,44.7,405.02
1002045,ZONE041,ZONE070,2025-12-24 00:41,41.6,360.05
1002046,ZONE034,ZONE072,2025-12-19 02:05,23.3,276.47
1002047,ZONE072,ZONE004,2025-12-25 03:26,49.2,548.64
1002048,ZONE100,ZONE098,2025-12-23 16:10,47.9,548.74
1002049,ZONE072,ZONE091,2025-12-23 23:23,37.0,393.64
1002050,ZONE061,ZONE021,2025-12-22 07:29,12.4,122.39
1002051,ZONE052,ZONE029,2025-12-21 18:46,39.0,440.01
1002052,ZONE051,ZONE093,2025-12-18 23:16,12.4,113.22
1002053,ZONE066,ZONE081,2025-12-23 11:39,39.2,441.72
1002054,ZONE038,ZONE099,2025-12-23 19:32,49.9,479.81
1002055,ZONE090,ZONE039,2025-12-22 19:37,33.9,393.11
1002056,ZONE082,ZONE082,2025-12-22 21:58,36.1,397.75
1002057,ZONE063,ZONE058,2025-12-18 20:25,14.0,127.07
1002058,ZONE092,ZONE075,2025-12-20 22:52,44.8,407.29
1002059,ZONE077,ZONE081,2025-12-20 03:18,3.2,36.21
1002060,ZONE066,ZONE011,2025-12-24 01:43,41.3,357.76
1002061,ZONE069,ZONE035,2025-12-20 05:08,39.1,324.08
1002062,ZONE007,ZONE074,2025-12-22 15:27,17.0,164.73
1002063,ZONE042,ZONE021,2025-12-21 16:18,41.8,483.4
1002064,ZONE018,ZONE060,2025-12-22 10:33,4.2,50.31
1002065,ZONE034,ZONE088,2025-12-21 02:52,24.0,226.02
1002066,ZONE053,ZONE078,2025-12-20 19:07,7.5,74.13
1002067,ZONE012,ZONE016,2025-12-19 06:15,9.1,97.81
1002068,ZONE020,ZONE009,2025-12-23 20:07,15.9,180.41
1002069,ZONE058,ZONE019,2025-12-20 19:39,32.6,302.25
1002070,ZONE052,ZONE088,2025-12-23 17:48,31.6,265.38
1002071,ZONE077,ZONE088,2025-12-23 16:39,12.8,146.01
1002072,ZONE052,ZONE003,2025-12-19 10:56,25.0,288.74
1002073,ZONE012,ZONE068,2025-12-25 08:13,33.4,371.33
1002074,ZONE027,ZONE064,2025-12-19 07:44,28.2,302.22
1002075,ZONE071,ZONE098,2025-12-19 22:29,47.2,549.71
1002076,ZONE034,ZONE043,2025-12-22 04:46,42.1,503.99
1002077,ZONE030,ZONE100,2025-12-21 12:17,17.4,145.27
1002078,ZONE052,ZONE051,2025-12-22 18:56,17.0,193.0
1002079,ZONE012,ZONE030,2025-12-25 15:37,6.4,61.12
1002080,ZONE048,ZONE052,2025-12-21 05:06,18.8,196.54
1002081,ZONE067,ZONE024,2025-12-22 04:18,11.8,107.23
1002082,ZONE020,ZONE087,2025-12-20 23:43,11.1,119.62
1002083,ZONE024,ZONE064,2025-12-25 04:54,44.2,377.78
1002084,ZONE043,ZONE015,2025-12-18 18:52,47.2,463.14
1002085,ZONE029,ZONE004,2025-12-25 08:21,33.5,403.22
1002086,ZONE069,ZONE029,2025-12-21 22:13,32.2,313.3
1002087,ZONE053,ZONE051,2025-12-22 14:06,16.7,158.4
1002088,ZONE048,ZONE051,2025-12-24 23:49,38.4,433.02
1002089,ZONE013,ZONE029,2025-12-24 12:22,31.1,260.8
1002090,ZONE067,ZONE093,2025-12-22 05:08,9.7,94.53
1002091,ZONE100,ZONE007,2025-12-24 09:16,48.6,556.24
1002092,ZONE064,ZONE077,2025-12-22 02:23,17.2,164.93
1002093,ZONE034,ZONE025,2025-12-21 20:39,25.8,301.33
1002094,ZONE049,ZONE057,2025-12-24 07:44,19.1,167.37
1002095,ZONE095,ZONE063,2025-12-20 08:11,32.8,298.98
1002096,ZONE071,ZONE050,2025-12-24 12:18,10.9,116.17
1002097,ZONE060,ZONE008,2025-12-23 19:33,41.6,425.37
1002098,ZONE045,ZONE068,2025-12-20 17:36,40.0,416.15
1002099,ZONE049,ZONE027,2025-12-24 22:05,12.1,145.27
1002100,ZONE010,ZONE036,2025-12-20 03:27,4.9,48.22
1002101,ZONE067,ZONE050,2025-12-24 05:54,27.3,290.91
1002102,ZONE093,ZONE006,2025-12-25 11:53,46.3,477.35
1002103,ZONE092,ZONE065,2025-12-22 23:30,30.8,308.84
1002104,ZONE070,ZONE096,2025-12-24 15:30,23.6,209.29
1002105,ZONE084,ZONE056,2025-12-22 16:45,38.1,421.95
1002106,ZONE049,ZONE039,2025-12-24 01:24,14.3,144.79
1002107,ZONE071,ZONE029,2025-12-19 10:23,16.5,166.47
1002108,ZONE006,ZONE070,2025-12-24 18:40,24.0,205.82
1002109,ZONE067,ZONE026,2025-12-23 08:28,47.8,391.46
1002110,ZONE093,ZONE047,2025-12-22 17:44,40.2,409.09
1002111,ZONE015,ZONE097,2025-12-25 14:08,49.0,534.35
1002112,ZONE099,ZONE078,2025-12-24 08:02,39.5,328.5
1002113,ZONE020,ZONE012,2025-12-20 16:36,17.9,188.71
1002114,ZONE014,ZONE025,2025-12-21 22:01,33.5,402.28
1002115,ZONE018,ZONE062,2025-12-23 06:00,7.6,68.97
1002116,ZONE086,ZONE021,2025-12-23 21:25,45.8,473.48
1002117,ZONE098,ZONE044,2025-12-24 07:33,11.0,121.18
1002118,ZONE030,ZONE094,2025-12-21 04:15,25.9,254.55
1002119,ZONE010,ZONE090,2025-12-25 10:54,9.7,108.31
1002120,ZONE092,ZONE008,2025-12-22 23:09,16.6,143.01
1002121,ZONE051,ZONE059,2025-12-23 06:15,38.7,319.38
1002122,ZONE084,ZONE056,2025-12-24 18:38,31.3,279.23
